GHA,0,0,0,0,2016,306,42,28,15
GHA,0,0,0,0,2024,329,48,32,11
GRN,0,0,0,0,1996,271,37,25,5
GRN,0,0,0,0,2000,300,40,27,3
GRN,0,0,0,0,2004,301,40,27,5
GRN,0,0,0,0,2008,302,42,27,9
GUA,0,0,0,0,1996,271,37,25,28
GUA,0,0,0,0,2000,300,40,27,18
GUA,0,0,0,0,2004,301,40,27,19
GUA,0,0,0,0,2008,302,42,27,13
GUA,0,0,0,0,2016,306,42,28,25
GUA,0,0,0,0,2020,339,50,33,24
HKG,0,0,0,0,2000,300,40,27,46
HKG,0,0,0,0,2008,302,42,27,47
HKG,0,0,0,0,2016,306,42,28,47
IOA,0,0,0,0,2000,300,40,27,4
IOA,0,0,0,0,2012,302,40,26,4
IRL,0,0,0,0,2004,301,40,27,55
ISL,0,0,0,0,1996,271,37,25,15
ISL,0,0,0,0,2004,301,40,27,34
ISL,0,0,0,0,2012,302,40,26,36
ISL,0,0,0,0,2016,306,42,28,14
ISL,0,0,0,0,2020,339,50,33,5
ISL,0,0,0,0,2024,329,48,32,7
ISR,0,0,0,0,2012,302,40,26,56
JOR,0,0,0,0,1996,271,37,25,5
JOR,0,0,0,0,2000,300,40,27,8
JOR,0,0,0,0,2004,301,40,27,8
JOR,0,0,0,0,2008,302,42,27,7
JOR,0,0,0,0,2012,302,40,26,9
KGZ,0,0,0,0,1996,271,37,25,53
KGZ,0,0,0,0,2004,301,40,27,32
KGZ,0,0,0,0,2012,302,40,26,15
KGZ,0,0,0,0,2016,306,42,28,19
KSA,0,0,0,0,1996,271,37,25,34
KSA,0,0,0,0,2004,301,40,27,16
KSA,0,0,0,0,2008,302,42,27,18
KSA,0,0,0,0,2016,306,42,28,11
KSA,0,0,0,0,2024,329,48,32,11
KUW,0,0,0,0,1996,271,37,25,27
KUW,0,0,0,0,2004,301,40,27,11
KUW,0,0,0,0,2008,302,42,27,8
KUW,0,0,0,0,2024,329,48,32,9
LAT,0,0,0,0,2016,306,42,28,33
LAT,0,0,0,0,2024,329,48,32,32
LCA,0,0,0,0,1996,271,37,25,8
LCA,0,0,0,0,2000,300,40,27,5
LCA,0,0,0,0,2004,301,40,27,2
LCA,0,0,0,0,2008,302,42,27,4
LCA,0,0,0,0,2012,302,40,26,4
LCA,0,0,0,0,2016,306,42,28,5
LCA,0,0,0,0,2020,339,50,33,5
MAS,0,0,0,0,2000,300,40,27,55
MAS,0,0,0,0,2004,301,40,27,38
MDA,0,0,0,0,2004,301,40,27,33
MDA,0,0,0,0,2016,306,42,28,23
MGL,0,0,0,0,2000,300,40,27,23
MKD,0,0,0,0,1996,271,37,25,16
MKD,0,0,0,0,2004,301,40,27,14
MKD,0,0,0,0,2008,302,42,27,7
MKD,0,0,0,0,2012,302,40,26,4
MKD,0,0,0,0,2016,306,42,28,6
MKD,0,0,0,0,2024,329,48,32,6
MNE,0,0,0,0,2008,302,42,27,20
MNE,0,0,0,0,2016,306,42,28,35
MNE,0,0,0,0,2020,339,50,33,35
MNE,0,0,0,0,2024,329,48,32,19
MOZ,0,0,0,0,2004,301,40,27,4
MOZ,0,0,0,0,2008,302,42,27,4
MOZ,0,0,0,0,2012,302,40,26,6
MOZ,0,0,0,0,2016,306,42,28,8
MOZ,0,0,0,0,2020,339,50,33,10
MOZ,0,0,0,0,2024,329,48,32,7
MRI,0,0,0,0,1996,271,37,25,36
MRI,0,0,0,0,2000,300,40,27,26
MRI,0,0,0,0,2004,301,40,27,9
MRI,0,0,0,0,2012,302,40,26,11
MRI,0,0,0,0,2016,306,42,28,11
MRI,0,0,0,0,2020,339,50,33,8
MRI,0,0,0,0,2024,329,48,32,12
NAM,0,0,0,0,2000,300,40,27,16
NAM,0,0,0,0,2004,301,40,27,10
NAM,0,0,0,0,2008,302,42,27,11
NAM,0,0,0,0,2012,302,40,26,9
NAM,0,0,0,0,2016,306,42,28,11
NAM,0,0,0,0,2024,329,48,32,4
NGR,0,0,0,0,2012,302,40,26,58
NGR,0,0,0,0,2024,329,48,32,103
NIG,0,0,0,0,1996,271,37,25,3
NIG,0,0,0,0,2000,300,40,27,4
NIG,0,0,0,0,2004,301,40,27,4
NIG,0,0,0,0,2008,302,42,27,4
NIG,0,0,0,0,2012,302,40,26,6
NIG,0,0,0,0,2020,339,50,33,7
NIG,0,0,0,0,2024,329,48,32,7
PAK,0,0,0,0,1996,271,37,25,24
PAK,0,0,0,0,2000,300,40,27,27
PAK,0,0,0,0,2004,301,40,27,26
PAK,0,0,0,0,2008,302,42,27,22
PAK,0,0,0,0,2012,302,40,26,21
PAK,0,0,0,0,2016,306,42,28,7
PAK,0,0,0,0,2020,339,50,33,10
PAN,0,0,0,0,1996,271,37,25,9
PAN,0,0,0,0,2000,300,40,27,7
PAN,0,0,0,0,2004,301,40,27,5
PAN,0,0,0,0,2012,302,40,26,8
PAN,0,0,0,0,2016,306,42,28,14
PAN,0,0,0,0,2020,339,50,33,11
PAR,0,0,0,0,1996,271,37,25,7
PAR,0,0,0,0,2000,300,40,27,5
PAR,0,0,0,0,2008,302,42,27,7
PAR,0,0,0,0,2012,302,40,26,10
PAR,0,0,0,0,2016,306,42,28,11
PAR,0,0,0,0,2020,339,50,33,9
PAR,0,0,0,0,2024,329,48,32,29
PER,0,0,0,0,1996,271,37,25,33
PER,0,0,0,0,2000,300,40,27,22
PER,0,0,0,0,2004,301,40,27,14
PER,0,0,0,0,2008,302,42,27,13
PER,0,0,0,0,2012,302,40,26,16
PER,0,0,0,0,2016,306,42,28,34
PER,0,0,0,0,2020,339,50,33,42
PHI,0,0,0,0,2000,300,40,27,22
PHI,0,0,0,0,2004,301,40,27,21
PHI,0,0,0,0,2008,302,42,27,17
PHI,0,0,0,0,2012,302,40,26,11
PUR,0,0,0,0,2000,300,40,27,38
PUR,0,0,0,0,2004,301,40,27,52
PUR,0,0,0,0,2008,302,42,27,31
QAT,0,0,0,0,1996,271,37,25,13
QAT,0,0,0,0,2004,301,40,27,15
QAT,0,0,0,0,2008,302,42,27,20
SGP,0,0,0,0,1996,271,37,25,35
SGP,0,0,0,0,2000,300,40,27,23
SGP,0,0,0,0,2004,301,40,27,22
SGP,0,0,0,0,2020,339,50,33,30
SMR,0,0,0,0,1996,271,37,25,7
SMR,0,0,0,0,2000,300,40,27,4
SMR,0,0,0,0,2004,301,40,27,5
SMR,0,0,0,0,2008,302,42,27,4
SMR,0,0,0,0,2012,302,40,26,4
SMR,0,0,0,0,2016,306,42,28,4
SMR,0,0,0,0,2024,329,48,32,5
SRI,0,0,0,0,1996,271,37,25,11
SRI,0,0,0,0,2004,301,40,27,8
SRI,0,0,0,0,2008,302,42,27,9
SRI,0,0,0,0,2012,302,40,26,8
SRI,0,0,0,0,2016,306,42,28,10
SRI,0,0,0,0,2020,339,50,33,13
SRI,0,0,0,0,2024,329,48,32,6
SUD,0,0,0,0,1996,271,37,25,4
SUD,0,0,0,0,2000,300,40,27,3
SUD,0,0,0,0,2004,301,40,27,4
SUD,0,0,0,0,2012,302,40,26,6
SUD,0,0,0,0,2016,306,42,28,6
SUD,0,0,0,0,2020,339,50,33,5
SUD,0,0,0,0,2024,329,48,32,4
SYR,0,0,0,0,2000,300,40,27,8
SYR,0,0,0,0,2008,302,42,27,7
SYR,0,0,0,0,2012,302,40,26,10
SYR,0,0,0,0,2016,306,42,28,7
SYR,0,0,0,0,2024,329,48,32,10
TGA,0,0,0,0,2000,300,40,27,3
TGA,0,0,0,0,2004,301,40,27,5
TGA,0,0,0,0,2008,302,42,27,3
TGA,0,0,0,0,2012,302,40,26,3
TGA,0,0,0,0,2016,306,42,28,7
TGA,0,0,0,0,2020,339,50,33,6
TGA,0,0,0,0,2024,329,48,32,4
TJK,0,0,0,0,1996,271,37,25,8
TJK,0,0,0,0,2000,300,40,27,4
TJK,0,0,0,0,2004,301,40,27,9
TJK,0,0,0,0,2020,339,50,33,10
TKM,0,0,0,0,1996,271,37,25,7
TKM,0,0,0,0,2000,300,40,27,8
TKM,0,0,0,0,2004,301,40,27,10
TKM,0,0,0,0,2008,302,42,27,10
TKM,0,0,0,0,2012,302,40,26,10
TKM,0,0,0,0,2016,306,42,28,9
TKM,0,0,0,0,2024,329,48,32,6
TOG,0,0,0,0,1996,271,37,25,7
TOG,0,0,0,0,2000,300,40,27,3
TOG,0,0,0,0,2004,301,40,27,3
TOG,0,0,0,0,2012,302,40,26,6
TOG,0,0,0,0,2016,306,42,28,5
TOG,0,0,0,0,2020,339,50,33,4
TOG,0,0,0,0,2024,329,48,32,5
TTO,0,0,0,0,2020,339,50,33,44
TTO,0,0,0,0,2024,329,48,32,23
TUN,0,0,0,0,2000,300,40,27,47
TUN,0,0,0,0,2004,301,40,27,64
UAE,0,0,0,0,1996,271,37,25,4
UAE,0,0,0,0,2000,300,40,27,5
UAE,0,0,0,0,2008,302,42,27,9
UAE,0,0,0,0,2012,302,40,26,26
UAE,0,0,0,0,2020,339,50,33,5
UAE,0,0,0,0,2024,329,48,32,16
UGA,0,0,0,0,2000,300,40,27,13
UGA,0,0,0,0,2004,301,40,27,11
UGA,0,0,0,0,2008,302,42,27,11
UGA,0,0,0,0,2016,306,42,28,23
URU,0,0,0,0,1996,271,37,25,15
URU,0,0,0,0,2004,301,40,27,18
URU,0,0,0,0,2008,302,42,27,13
URU,0,0,0,0,2012,302,40,26,27
URU,0,0,0,0,2016,306,42,28,17
URU,0,0,0,0,2020,339,50,33,11
URU,0,0,0,0,2024,329,48,32,27
VEN,0,0,0,0,1996,271,37,25,53
VEN,0,0,0,0,2000,300,40,27,65
VEN,0,0,0,0,2024,329,48,32,37
VIE,0,0,0,0,1996,271,37,25,6
VIE,0,0,0,0,2004,301,40,27,11
VIE,0,0,0,0,2012,302,40,26,24
VIE,0,0,0,0,2020,339,50,33,23
VIE,0,0,0,0,2024,329,48,32,20
ZAM,0,0,0,0,2000,300,40,27,8
ZAM,0,0,0,0,2004,301,40,27,6
ZAM,0,0,0,0,2008,302,42,27,8
ZAM,0,0,0,0,2012,302,40,26,7
ZAM,0,0,0,0,2016,306,42,28,7
ZAM,0,0,0,0,2020,339,50,33,31
ZIM,0,0,0,0,1996,271,37,25,21
ZIM,0,0,0,0,2000,300,40,27,26
ZIM,0,0,0,0,2012,302,40,26,9
ZIM,0,0,0,0,2016,306,42,28,31
ZIM,0,0,0,0,2020,339,50,33,5
ZIM,0,0,0,0,2024,329,48,32,7
