BAR,0,0,0,0,2016,306,42,28,13
BAR,0,0,0,0,2020,339,50,33,9
BAR,0,0,0,0,2024,329,48,32,4
BDI,1,0,0,1,1996,271,37,25,6
BDI,0,0,0,0,2000,300,40,27,6
BDI,0,0,0,0,2004,301,40,27,7
BDI,0,0,0,0,2008,302,42,27,3
BDI,0,0,0,0,2012,302,40,26,6
BDI,0,1,0,1,2016,306,42,28,9
BDI,0,0,0,0,2020,339,50,33,7
BDI,0,0,0,0,2024,329,48,32,8
BEL,2,2,2,6,1996,271,37,25,75
BEL,0,2,3,5,2000,300,40,27,87
BEL,1,0,2,3,2004,301,40,27,67
BEL,1,1,0,2,2008,302,42,27,107
BEL,0,1,2,3,2012,302,40,26,139
BEL,2,2,2,6,2016,306,42,28,117
BEL,3,1,3,7,2020,339,50,33,158
BEL,3,1,5,9,2024,329,48,32,231
BEN,0,0,0,0,1996,271,37,25,7
BEN,0,0,0,0,2000,300,40,27,4
BEN,0,0,0,0,2004,301,40,27,4
BEN,0,0,0,0,2008,302,42,27,5
BEN,0,0,0,0,2012,302,40,26,5
BEN,0,0,0,0,2016,306,42,28,6
BEN,0,0,0,0,2020,339,50,33,7
BEN,0,0,0,0,2024,329,48,32,5
BER,0,0,0,0,1996,271,37,25,10
BER,0,0,0,0,2000,300,40,27,7
BER,0,0,0,0,2004,301,40,27,10
BER,0,0,0,0,2008,302,42,27,6
BER,0,0,0,0,2012,302,40,26,8
BER,0,0,0,0,2016,306,42,28,8
BER,1,0,0,1,2020,339,50,33,1
BER,0,0,0,0,2024,329,48,32,8
BHU,0,0,0,0,1996,271,37,25,2
BHU,0,0,0,0,2000,300,40,27,2
BHU,0,0,0,0,2004,301,40,27,2
BHU,0,0,0,0,2008,302,42,27,2
BHU,0,0,0,0,2012,302,40,26,2
BHU,0,0,0,0,2016,306,42,28,2
BHU,0,0,0,0,2020,339,50,33,4
BHU,0,0,0,0,2024,329,48,32,3
BIH,0,0,0,0,1996,271,37,25,12
BIH,0,0,0,0,2000,300,40,27,11
BIH,0,0,0,0,2004,301,40,27,11
BIH,0,0,0,0,2008,302,42,27,7
BIH,0,0,0,0,2012,302,40,26,8
BIH,0,0,0,0,2016,306,42,28,11
BIH,0,0,0,0,2020,339,50,33,8
BIH,0,0,0,0,2024,329,48,32,6
BIZ,0,0,0,0,1996,271,37,25,5
BIZ,0,0,0,0,2000,300,40,27,2
BIZ,0,0,0,0,2004,301,40,27,2
BIZ,0,0,0,0,2008,302,42,27,4
BIZ,0,0,0,0,2012,302,40,26,3
BIZ,0,0,0,0,2016,306,42,28,3
BIZ,0,0,0,0,2020,339,50,33,4
BIZ,0,0,0,0,2024,329,48,32,1
BLR,1,6,8,15,1996,271,37,25,236
BLR,3,3,11,17,2000,300,40,27,209
BLR,2,5,6,13,2004,301,40,27,177
BLR,4,5,9,18,2008,302,42,27,208
BLR,2,5,5,12,2012,302,40,26,162
BLR,1,4,4,9,2016,306,42,28,130
BLR,1,3,3,7,2020,339,50,33,127
BOL,0,0,0,0,1996,271,37,25,9
BOL,0,0,0,0,2000,300,40,27,5
BOL,0,0,0,0,2004,301,40,27,11
BOL,0,0,0,0,2008,302,42,27,7
BOL,0,0,0,0,2012,302,40,26,5
BOL,0,0,0,0,2016,306,42,28,12
BOL,0,0,0,0,2020,339,50,33,5
BOL,0,0,0,0,2024,329,48,32,4
BOT,0,0,0,0,1996,271,37,25,7
BOT,0,0,0,0,2000,300,40,27,9
BOT,0,0,0,0,2004,301,40,27,12
BOT,0,0,0,0,2008,302,42,27,11
BOT,0,1,0,1,2012,302,40,26,3
BOT,0,0,0,0,2016,306,42,28,14
BOT,0,0,1,1,2020,339,50,33,10
BOT,1,1,0,2,2024,329,48,32,12
BRA,3,3,9,15,1996,271,37,25,188
BRA,0,6,6,12,2000,300,40,27,188
BRA,5,2,3,10,2004,301,40,27,278
BRA,3,4,9,16,2008,302,42,27,260
BRA,3,5,9,17,2012,302,40,26,247
BRA,7,6,6,19,2016,306,42,28,533
BRA,7,6,8,21,2020,339,50,33,361
BRA,3,7,10,20,2024,329,48,32,334
BRN,0,0,0,0,1996,271,37,25,5
BRN,0,0,0,0,2000,300,40,27,4
BRN,0,0,0,0,2004,301,40,27,10
BRN,0,0,0,0,2008,302,42,27,15
BRN,0,0,1,1,2012,302,40,26,13
BRN,1,1,0,2,2016,306,42,28,31
BRN,0,1,0,1,2020,339,50,33,32
BRN,2,1,1,4,2024,329,48,32,11
BRU,0,0,0,0,1996,271,37,25,1
BRU,0,0,0,0,2000,300,40,27,2
BRU,0,0,0,0,2004,301,40,27,1
BRU,0,0,0,0,2012,302,40,26,3
BRU,0,0,0,0,2016,306,42,28,3
BRU,0,0,0,0,2020,339,50,33,2
BRU,0,0,0,0,2024,329,48,32,3
BUL,3,7,5,15,1996,271,37,25,160
BUL,5,6,2,13,2000,300,40,27,137
BUL,2,1,9,12,2004,301,40,27,102
BUL,1,1,3,5,2008,302,42,27,82
BUL,0,1,1,2,2012,302,40,26,73
BUL,0,1,2,3,2016,306,42,28,51
BUL,3,1,2,6,2020,339,50,33,46
BUL,3,1,3,7,2024,329,48,32,54
BUR,0,0,0,0,1996,271,37,25,5
BUR,0,0,0,0,2000,300,40,27,4
BUR,0,0,0,0,2004,301,40,27,5
BUR,0,0,0,0,2008,302,42,27,6
BUR,0,0,0,0,2012,302,40,26,5
BUR,0,0,0,0,2016,306,42,28,5
BUR,0,0,1,1,2020,339,50,33,7
BUR,0,0,0,0,2024,329,48,32,8
CAF,0,0,0,0,1996,271,37,25,5
CAF,0,0,0,0,2000,300,40,27,3
CAF,0,0,0,0,2004,301,40,27,4
CAF,0,0,0,0,2008,302,42,27,3
CAF,0,0,0,0,2012,302,40,26,6
CAF,0,0,0,0,2016,306,42,28,6
CAF,0,0,0,0,2020,339,50,33,2
CAF,0,0,0,0,2024,329,48,32,4
CAM,0,0,0,0,1996,271,37,25,5
CAM,0,0,0,0,2000,300,40,27,4
CAM,0,0,0,0,2004,301,40,27,4
CAM,0,0,0,0,2008,302,42,27,4
CAM,0,0,0,0,2012,302,40,26,6
CAM,0,0,0,0,2016,306,42,28,6
CAM,0,0,0,0,2020,339,50,33,3
CAM,0,0,0,0,2024,329,48,32,3
CAN,3,11,8,22,1996,271,37,25,358
CAN,3,3,8,14,2000,300,40,27,391
CAN,3,6,3,12,2004,301,40,27,374
CAN,3,9,7,19,2008,302,42,27,414
CAN,1,5,12,18,2012,302,40,26,299
CAN,4,3,15,22,2016,306,42,28,336
CAN,7,6,11,24,2020,339,50,33,424
CAN,9,7,11,27,2024,329,48,32,481
CAY,0,0,0,0,1996,271,37,25,9
CAY,0,0,0,0,2000,300,40,27,4
CAY,0,0,0,0,2004,301,40,27,8
CAY,0,0,0,0,2008,302,42,27,6
CAY,0,0,0,0,2012,302,40,26,7
CAY,0,0,0,0,2016,306,42,28,5
CAY,0,0,0,0,2020,339,50,33,9
CAY,0,0,0,0,2024,329,48,32,5
CGO,0,0,0,0,1996,271,37,25,5
CGO,0,0,0,0,2000,300,40,27,5
CGO,0,0,0,0,2004,301,40,27,5
CGO,0,0,0,0,2008,302,42,27,5
CGO,0,0,0,0,2012,302,40,26,7
CGO,0,0,0,0,2016,306,42,28,10
CGO,0,0,0,0,2020,339,50,33,3
CGO,0,0,0,0,2024,329,48,32,4
CHA,0,0,0,0,1996,271,37,25,4
CHA,0,0,0,0,2000,300,40,27,3
CHA,0,0,0,0,2004,301,40,27,1
CHA,0,0,0,0,2008,302,42,27,2
CHA,0,0,0,0,2012,302,40,26,2
CHA,0,0,0,0,2016,306,42,28,2
CHA,0,0,0,0,2020,339,50,33,3
CHA,0,0,0,0,2024,329,48,32,3
CHI,0,0,0,0,1996,271,37,25,24
CHI,0,0,1,1,2000,300,40,27,41
CHI,2,0,1,3,2004,301,40,27,25
CHI,0,1,0,1,2008,302,42,27,28
CHI,0,0,0,0,2012,302,40,26,44
CHI,0,0,0,0,2016,306,42,28,47
CHI,0,0,0,0,2020,339,50,33,63
CHI,1,1,0,2,2024,329,48,32,50
CHN,16,22,12,50,1996,271,37,25,332
CHN,28,16,14,58,2000,300,40,27,335
CHN,32,17,14,63,2004,301,40,27,424
CHN,51,21,28,100,2008,302,42,27,546
CHN,38,27,23,88,2012,302,40,26,354
CHN,26,18,26,70,2016,306,42,28,386
CHN,38,32,18,88,2020,339,50,33,433
CHN,40,27,24,91,2024,329,48,32,419
CIV,0,0,0,0,1996,271,37,25,13
CIV,0,0,0,0,2000,300,40,27,18
CIV,0,0,0,0,2004,301,40,27,5
CIV,0,0,0,0,2008,302,42,27,22
CIV,0,0,0,0,2012,302,40,26,10
CIV,1,0,1,2,2016,306,42,28,13
CIV,0,0,1,1,2020,339,50,33,31
CIV,0,0,1,1,2024,329,48,32,17
CMR,0,0,0,0,1996,271,37,25,19
CMR,1,0,0,1,2000,300,40,27,21
CMR,1,0,0,1,2004,301,40,27,18
CMR,1,0,0,1,2008,302,42,27,31
CMR,0,0,0,0,2012,302,40,26,32
CMR,0,0,0,0,2016,306,42,28,22
CMR,0,0,0,0,2020,339,50,33,12
CMR,0,0,0,0,2024,329,48,32,6
COD,0,0,0,0,1996,271,37,25,14
COD,0,0,0,0,2000,300,40,27,3
COD,0,0,0,0,2004,301,40,27,6
COD,0,0,0,0,2008,302,42,27,5
COD,0,0,0,0,2012,302,40,26,4
COD,0,0,0,0,2016,306,42,28,4
COD,0,0,0,0,2020,339,50,33,7
COD,0,0,0,0,2024,329,48,32,6
COK,0,0,0,0,1996,271,37,25,3
COK,0,0,0,0,2000,300,40,27,2
COK,0,0,0,0,2004,301,40,27,3
COK,0,0,0,0,2008,302,42,27,4
COK,0,0,0,0,2012,302,40,26,9
COK,0,0,0,0,2016,306,42,28,9
COK,0,0,0,0,2020,339,50,33,9
COK,0,0,0,0,2024,329,48,32,2
COL,0,0,0,0,1996,271,37,25,62
COL,1,0,0,1,2000,300,40,27,53
COL,0,0,2,2,2004,301,40,27,69
COL,0,1,1,2,2008,302,42,27,88
COL,1,3,4,8,2012,302,40,26,112
COL,3,2,3,8,2016,306,42,28,149
COL,0,4,1,5,2020,339,50,33,72
COL,0,3,1,4,2024,329,48,32,101
COM,0,0,0,0,1996,271,37,25,4
COM,0,0,0,0,2000,300,40,27,2
COM,0,0,0,0,2004,301,40,27,3
COM,0,0,0,0,2008,302,42,27,3
COM,0,0,0,0,2012,302,40,26,3
COM,0,0,0,0,2016,306,42,28,4
COM,0,0,0,0,2020,339,50,33,3
COM,0,0,0,0,2024,329,48,32,5
CPV,0,0,0,0,1996,271,37,25,3
CPV,0,0,0,0,2000,300,40,27,2
CPV,0,0,0,0,2004,301,40,27,3
CPV,0,0,0,0,2008,302,42,27,2
CPV,0,0,0,0,2012,302,40,26,3
CPV,0,0,0,0,2016,306,42,28,5
CPV,0,0,0,0,2020,339,50,33,6
CPV,0,0,1,1,2024,329,48,32,6
CRC,1,0,0,1,1996,271,37,25,12
CRC,0,0,2,2,2000,300,40,27,7
CRC,0,0,0,0,2004,301,40,27,21
CRC,0,0,0,0,2008,302,42,27,8
CRC,0,0,0,0,2012,302,40,26,11
CRC,0,0,0,0,2016,306,42,28,12
CRC,0,0,0,0,2020,339,50,33,18
CRC,0,0,0,0,2024,329,48,32,6
CRO,1,1,0,2,1996,271,37,25,89
CRO,1,0,1,2,2000,300,40,27,98
CRO,1,2,2,5,2004,301,40,27,79
CRO,0,2,3,5,2008,302,42,27,120
CRO,3,1,2,6,2012,302,40,26,83
CRO,5,3,2,10,2016,306,42,28,69
CRO,3,3,2,8,2020,339,50,33,63
CRO,2,2,3,7,2024,329,48,32,65
CUB,9,8,8,25,1996,271,37,25,123
CUB,11,11,7,29,2000,300,40,27,206
CUB,9,7,11,27,2004,301,40,27,115
CUB,2,11,11,24,2008,302,42,27,124
CUB,5,3,6,14,2012,302,40,26,104
CUB,5,2,4,11,2016,306,42,28,132
CUB,7,3,5,15,2020,339,50,33,66
CUB,2,1,6,9,2024,329,48,32,60
CYP,0,0,0,0,1996,271,37,25,24
CYP,0,0,0,0,2000,300,40,27,24
CYP,0,0,0,0,2004,301,40,27,21
CYP,0,0,0,0,2008,302,42,27,18
CYP,0,1,0,1,2012,302,40,26,12
CYP,0,0,0,0,2016,306,42,28,21
CYP,0,0,0,0,2020,339,50,33,23
CYP,0,1,0,1,2024,329,48,32,22
CZE,4,3,4,11,1996,271,37,25,156
CZE,2,3,3,8,2000,300,40,27,153
CZE,1,3,5,9,2004,301,40,27,158
CZE,3,3,0,6,2008,302,42,27,151
CZE,4,3,3,10,2012,302,40,26,145
CZE,1,2,7,10,2016,306,42,28,120
CZE,4,4,3,11,2020,339,50,33,138
CZE,3,0,2,5,2024,329,48,32,140
DEN,4,1,1,6,1996,271,37,25,122
DEN,2,3,1,6,2000,300,40,27,99
DEN,2,1,5,8,2004,301,40,27,86
DEN,2,2,3,7,2008,302,42,27,89
DEN,2,4,3,9,2012,302,40,26,133
DEN,2,6,7,15,2016,306,42,28,102
DEN,3,4,4,11,2020,339,50,33,105
DEN,2,2,5,9,2024,329,48,32,120
DJI,0,0,0,0,1996,271,37,25,5
DJI,0,0,0,0,2000,300,40,27,2
DJI,0,0,0,0,2008,302,42,27,2
DJI,0,0,0,0,2012,302,40,26,4
DJI,0,0,0,0,2016,306,42,28,8
DJI,0,0,0,0,2020,339,50,33,5
DJI,0,0,0,0,2024,329,48,32,7
DMA,0,0,0,0,1996,271,37,25,6
DMA,0,0,0,0,2000,300,40,27,4
DMA,0,0,0,0,2004,301,40,27,2
DMA,0,0,0,0,2008,302,42,27,2
DMA,0,0,0,0,2012,302,40,26,2
DMA,0,0,0,0,2016,306,42,28,2
DMA,0,0,0,0,2020,339,50,33,2
DMA,1,0,0,1,2024,329,48,32,3
DOM,0,0,0,0,1996,271,37,25,16
DOM,0,0,0,0,2000,300,40,27,13
DOM,1,0,0,1,2004,301,40,27,32
DOM,1,1,0,2,2008,302,42,27,25
DOM,1,1,0,2,2012,302,40,26,34
DOM,0,0,1,1,2016,306,42,28,29
DOM,0,3,2,5,2020,339,50,33,37
DOM,1,0,2,3,2024,329,48,32,61
ECU,1,0,0,1,1996,271,37,25,27
ECU,0,0,0,0,2000,300,40,27,11
ECU,0,0,0,0,2004,301,40,27,18
ECU,0,1,0,1,2008,302,42,27,25
ECU,0,0,0,0,2012,302,40,26,36
ECU,0,0,0,0,2016,306,42,28,40
ECU,2,1,0,3,2020,339,50,33,49
ECU,1,2,2,5,2024,329,48,32,41
EGY,0,0,0,0,1996,271,37,25,33
EGY,0,0,0,0,2000,300,40,27,103
EGY,1,1,3,5,2004,301,40,27,99
EGY,0,0,1,1,2008,302,42,27,115
EGY,0,2,0,2,2012,302,40,26,130
EGY,0,0,3,3,2016,306,42,28,134
EGY,1,1,4,6,2020,339,50,33,189
EGY,1,1,1,3,2024,329,48,32,204
EOR,0,0,0,0,2020,339,50,33,35
EOR,0,0,1,1,2024,329,48,32,43
ERI,0,0,0,0,2000,300,40,27,3
ERI,0,0,1,1,2004,301,40,27,4
ERI,0,0,0,0,2008,302,42,27,11
ERI,0,0,0,0,2012,302,40,26,12
ERI,0,0,0,0,2016,306,42,28,12
ERI,0,0,0,0,2020,339,50,33,14
ERI,0,0,0,0,2024,329,48,32,12
ESA,0,0,0,0,1996,271,37,25,10
ESA,0,0,0,0,2000,300,40,27,10
ESA,0,0,0,0,2004,301,40,27,9
ESA,0,0,0,0,2008,302,42,27,14
ESA,0,0,0,0,2012,302,40,26,11
ESA,0,0,0,0,2016,306,42,28,10
ESA,0,0,0,0,2020,339,50,33,7
ESA,0,0,0,0,2024,329,48,32,9
ESP,5,6,6,17,1996,271,37,25,318
ESP,3,3,5,11,2000,300,40,27,389
ESP,3,11,6,20,2004,301,40,27,393
ESP,5,10,3,18,2008,302,42,27,285
ESP,3,10,4,17,2012,302,40,26,276
ESP,7,4,6,17,2016,306,42,28,318
ESP,3,8,6,17,2020,339,50,33,359
ESP,5,4,9,18,2024,329,48,32,443
EST,0,0,0,0,1996,271,37,25,52
EST,1,0,2,3,2000,300,40,27,38
EST,0,1,2,3,2004,301,40,27,42
EST,1,1,0,2,2008,302,42,27,50
EST,0,1,1,2,2012,302,40,26,34
EST,0,0,1,1,2016,306,42,28,45
EST,1,0,1,2,2020,339,50,33,37
EST,0,0,0,0,2024,329,48,32,26
ETH,2,0,1,3,1996,271,37,25,16
ETH,4,1,3,8,2000,300,40,27,19
ETH,2,3,2,7,2004,301,40,27,20
ETH,4,1,2,7,2008,302,42,27,22
ETH,3,1,3,7,2012,302,40,26,27
ETH,1,2,5,8,2016,306,42,28,30
ETH,1,1,2,4,2020,339,50,33,34
ETH,1,3,0,4,2024,329,48,32,31
FIJ,0,0,0,0,1996,271,37,25,21
FIJ,0,0,0,0,2000,300,40,27,9
FIJ,0,0,0,0,2004,301,40,27,9
FIJ,0,0,0,0,2008,302,42,27,6
FIJ,0,0,0,0,2012,302,40,26,9
FIJ,1,0,0,1,2016,306,42,28,40
FIJ,1,0,1,2,2020,339,50,33,6
FIJ,0,1,0,1,2024,329,48,32,22
FIN,1,2,1,4,1996,271,37,25,101
FIN,2,1,1,4,2000,300,40,27,83
FIN,0,2,0,2,2004,301,40,27,65
FIN,1,1,2,4,2008,302,42,27,65
FIN,0,1,2,3,2012,302,40,26,64
FIN,0,0,1,1,2016,306,42,28,66
FIN,0,0,2,2,2020,339,50,33,47
FIN,0,0,0,0,2024,329,48,32,62
FRA,15,7,15,37,1996,271,37,25,402
FRA,13,14,11,38,2000,300,40,27,404
FRA,11,9,13,33,2004,301,40,27,408
FRA,7,16,18,41,2008,302,42,27,371
FRA,11,11,13,35,2012,302,40,26,344
FRA,10,18,14,42,2016,306,42,28,416
FRA,10,12,11,33,2020,339,50,33,397
FRA,16,26,22,64,2024,329,48,32,614
FSM,0,0,0,0,2000,300,40,27,5
FSM,0,0,0,0,2004,301,40,27,5
FSM,0,0,0,0,2008,302,42,27,5
FSM,0,0,0,0,2012,302,40,26,6
FSM,0,0,0,0,2016,306,42,28,5
FSM,0,0,0,0,2020,339,50,33,3
FSM,0,0,0,0,2024,329,48,32,3
GAB,0,0,0,0,1996,271,37,25,9
GAB,0,0,0,0,2000,300,40,27,6
GAB,0,0,0,0,2004,301,40,27,5
GAB,0,0,0,0,2008,302,42,27,4
GAB,0,1,0,1,2012,302,40,26,20
GAB,0,0,0,0,2016,306,42,28,6
GAB,0,0,0,0,2020,339,50,33,5
GAB,0,0,0,0,2024,329,48,32,5
GAM,0,0,0,0,1996,271,37,25,12
GAM,0,0,0,0,2000,300,40,27,2
GAM,0,0,0,0,2004,301,40,27,3
GAM,0,0,0,0,2008,302,42,27,3
GAM,0,0,0,0,2012,302,40,26,2
GAM,0,0,0,0,2016,306,42,28,4
GAM,0,0,0,0,2020,339,50,33,5
GAM,0,0,0,0,2024,329,48,32,8
GBR,1,8,6,15,1996,271,37,25,365
GBR,11,10,7,28,2000,300,40,27,361
GBR,9,9,12,30,2004,301,40,27,303
GBR,19,13,16,48,2008,302,42,27,339
GBR,29,17,19,65,2012,302,40,26,558
GBR,27,23,17,67,2016,306,42,28,333
GBR,22,21,22,65,2020,339,50,33,407
GBR,13,22,28,63,2024,329,48,32,377
GBS,0,0,0,0,1996,271,37,25,3
GBS,0,0,0,0,2000,300,40,27,3
GBS,0,0,0,0,2004,301,40,27,3
GBS,0,0,0,0,2008,302,42,27,3
GBS,0,0,0,0,2012,302,40,26,4
GBS,0,0,0,0,2016,306,42,28,5
GBS,0,0,0,0,2020,339,50,33,4
GBS,0,0,0,0,2024,329,48,32,6
GEO,0,0,2,2,1996,271,37,25,40
GEO,0,0,6,6,2000,300,40,27,41
GEO,2,2,0,4,2004,301,40,27,35
GEO,3,0,3,6,2008,302,42,27,32
GEO,1,3,3,7,2012,302,40,26,29
GEO,2,1,4,7,2016,306,42,28,38
GEO,2,5,1,8,2020,339,50,33,28
GEO,3,3,1,7,2024,329,48,32,31
GEQ,0,0,0,0,1996,271,37,25,8
GEQ,0,0,0,0,2000,300,40,27,4
GEQ,0,0,0,0,2004,301,40,27,2
GEQ,0,0,0,0,2008,302,42,27,3
GEQ,0,0,0,0,2012,302,40,26,2
GEQ,0,0,0,0,2016,306,42,28,1
GEQ,0,0,0,0,2020,339,50,33,3
GEQ,0,0,0,0,2024,329,48,32,3
GER,20,18,27,65,1996,271,37,25,502
GER,13,17,26,56,2000,300,40,27,449
GER,13,16,20,49,2004,301,40,27,443
GER,16,10,15,41,2008,302,42,27,459
GER,11,19,14,44,2012,302,40,26,416
GER,17,10,15,42,2016,306,42,28,377
GER,10,11,16,37,2020,339,50,33,516
GER,11,12,8,31,2024,329,48,32,539
GHA,0,0,0,0,1996,271,37,25,40
GHA,0,0,0,0,2000,300,40,27,28
GHA,0,0,0,0,2004,301,40,27,29
GHA,0,0,0,0,2008,302,42,27,9
GHA,0,0,0,0,2012,302,40,26,7
GHA,0,0,0,0,2016,306,42,28,15
GHA,0,0,1,1,2020,339,50,33,15
GHA,0,0,0,0,2024,329,48,32,11
GRE,4,4,0,8,1996,271,37,25,172
GRE,4,6,3,13,2000,300,40,27,157
GRE,6,6,4,16,2004,301,40,27,468
GRE,0,2,2,4,2008,302,42,27,169
GRE,0,0,2,2,2012,302,40,26,112
GRE,3,1,2,6,2016,306,42,28,97
GRE,2,1,1,4,2020,339,50,33,84
GRE,1,1,6,8,2024,329,48,32,116
GRN,0,0,0,0,1996,271,37,25,5
GRN,0,0,0,0,2000,300,40,27,3
GRN,0,0,0,0,2004,301,40,27,5
GRN,0,0,0,0,2008,302,42,27,9
GRN,1,0,0,1,2012,302,40,26,7
GRN,0,1,0,1,2016,306,42,28,5
GRN,0,0,1,1,2020,339,50,33,5
GRN,0,0,2,2,2024,329,48,32,4
GUA,0,0,0,0,1996,271,37,25,28
