ARG,1964,Equestrianism,0,1,0,1,15
ARG,1964,Fencing,0,0,0,0,23
ARG,1964,Football,0,0,0,0,14
ARG,1964,Gymnastics,0,0,0,0,7
ARG,1964,Judo,0,0,0,0,3
ARG,1964,Rowing,0,0,0,0,12
ARG,1964,Sailing,0,0,0,0,6
ARG,1964,Shooting,0,0,0,0,8
ARG,1964,Swimming,0,0,0,0,14
ARG,1964,Weightlifting,0,0,0,0,2
ARG,1964,Wrestling,0,0,0,0,8
ARG,1968,Athletics,0,0,0,0,9
ARG,1968,Boxing,0,0,1,1,7
ARG,1968,Cycling,0,0,0,0,16
ARG,1968,Equestrianism,0,0,0,0,14
ARG,1968,Fencing,0,0,0,0,22
ARG,1968,Hockey,0,0,0,0,18
ARG,1968,Rowing,0,0,1,1,9
ARG,1968,Sailing,0,0,0,0,6
ARG,1968,Shooting,0,0,0,0,4
ARG,1968,Swimming,0,0,0,0,20
ARG,1968,Weightlifting,0,0,0,0,1
ARG,1968,Wrestling,0,0,0,0,6
ARG,1972,Athletics,0,0,0,0,10
ARG,1972,Boxing,0,0,0,0,5
ARG,1972,Cycling,0,0,0,0,9
ARG,1972,Equestrianism,0,0,0,0,15
ARG,1972,Fencing,0,0,0,0,13
ARG,1972,Hockey,0,0,0,0,16
ARG,1972,Judo,0,0,0,0,2
ARG,1972,Rowing,0,1,0,1,19
ARG,1972,Sailing,0,0,0,0,9
ARG,1972,Shooting,0,0,0,0,5
ARG,1972,Swimming,0,0,0,0,14
ARG,1972,Wrestling,0,0,0,0,6
ARG,1976,Athletics,0,0,0,0,2
ARG,1976,Boxing,0,0,0,0,3
ARG,1976,Cycling,0,0,0,0,8
ARG,1976,Equestrianism,0,0,0,0,12
ARG,1976,Fencing,0,0,0,0,16
ARG,1976,Hockey,0,0,0,0,16
ARG,1976,Judo,0,0,0,0,3
ARG,1976,Rowing,0,0,0,0,10
ARG,1976,Sailing,0,0,0,0,4
ARG,1976,Shooting,0,0,0,0,6
ARG,1976,Swimming,0,0,0,0,20
ARG,1976,Wrestling,0,0,0,0,6
ARG,1984,Athletics,0,0,0,0,9
ARG,1984,Boxing,0,0,0,0,6
ARG,1984,Canoeing,0,0,0,0,2
ARG,1984,Cycling,0,0,0,0,12
ARG,1984,Diving,0,0,0,0,2
ARG,1984,Equestrianism,0,0,0,0,7
ARG,1984,Fencing,0,0,0,0,22
ARG,1984,Judo,0,0,0,0,4
ARG,1984,Rowing,0,0,0,0,7
ARG,1984,Sailing,0,0,0,0,8
ARG,1984,Shooting,0,0,0,0,8
ARG,1984,Swimming,0,0,0,0,12
ARG,1984,Volleyball,0,0,0,0,10
ARG,1984,Wrestling,0,0,0,0,6
ARG,1988,Archery,0,0,0,0,2
ARG,1988,Athletics,0,0,0,0,2
ARG,1988,Boxing,0,0,0,0,4
ARG,1988,Canoeing,0,0,0,0,10
ARG,1988,Cycling,0,0,0,0,8
ARG,1988,Diving,0,0,0,0,2
ARG,1988,Fencing,0,0,0,0,3
ARG,1988,Football,0,0,0,0,16
ARG,1988,Hockey,0,0,0,0,31
ARG,1988,Judo,0,0,0,0,3
ARG,1988,Rowing,0,0,0,0,6
ARG,1988,Sailing,0,0,0,0,11
ARG,1988,Shooting,0,0,0,0,4
ARG,1988,Swimming,0,0,0,0,6
ARG,1988,Table Tennis,0,0,0,0,1
ARG,1988,Tennis,0,1,0,1,9
ARG,1988,Volleyball,0,0,1,1,1
ARG,1988,Wrestling,0,0,0,0,4
ARG,1992,Athletics,0,0,0,0,4
ARG,1992,Boxing,0,0,0,0,3
ARG,1992,Canoeing,0,0,0,0,7
ARG,1992,Cycling,0,0,0,0,8
ARG,1992,Diving,0,0,0,0,3
ARG,1992,Fencing,0,0,0,0,5
ARG,1992,Gymnastics,0,0,0,0,17
ARG,1992,Hockey,0,0,0,0,16
ARG,1992,Judo,0,0,0,0,9
ARG,1992,Rowing,0,0,0,0,6
ARG,1992,Sailing,0,0,0,0,7
ARG,1992,Shooting,0,0,0,0,4
ARG,1992,Swimming,0,0,0,0,6
ARG,1992,Table Tennis,0,0,0,0,3
ARG,1992,Tennis,0,0,1,1,9
ARG,1992,Weightlifting,0,0,0,0,2
ARG,1992,Wrestling,0,0,0,0,1
ARG,1996,Athletics,0,0,0,0,9
ARG,1996,Basketball,0,0,0,0,12
ARG,1996,Beach Volleyball,0,0,0,0,2
ARG,1996,Boxing,0,0,1,1,5
ARG,1996,Canoeing,0,0,0,0,6
ARG,1996,Cycling,0,0,0,0,11
ARG,1996,Equestrianism,0,0,0,0,9
ARG,1996,Fencing,0,0,0,0,7
ARG,1996,Football,0,1,0,1,1
ARG,1996,Gymnastics,0,0,0,0,12
ARG,1996,Hockey,0,0,0,0,32
ARG,1996,Judo,0,0,0,0,8
ARG,1996,Rowing,0,0,0,0,22
ARG,1996,Sailing,0,1,0,1,10
ARG,1996,Shooting,0,0,0,0,10
ARG,1996,Swimming,0,0,0,0,22
ARG,1996,Tennis,0,0,0,0,10
ARG,1996,Volleyball,0,0,0,0,12
ARG,1996,Weightlifting,0,0,0,0,3
ARG,1996,Wrestling,0,0,0,0,1
ARG,2000,Athletics,0,0,0,0,11
ARG,2000,Beach Volleyball,0,0,0,0,4
ARG,2000,Boxing,0,0,0,0,7
ARG,2000,Canoeing,0,0,0,0,4
ARG,2000,Cycling,0,0,0,0,10
ARG,2000,Diving,0,0,0,0,1
ARG,2000,Equestrianism,0,0,0,0,1
ARG,2000,Fencing,0,0,0,0,3
ARG,2000,Gymnastics,0,0,0,0,5
ARG,2000,Hockey,0,1,0,1,17
ARG,2000,Judo,0,0,0,0,9
ARG,2000,Rowing,0,0,0,0,8
ARG,2000,Sailing,0,1,2,3,10
ARG,2000,Shooting,0,0,0,0,7
ARG,2000,Swimming,0,0,0,0,21
ARG,2000,Table Tennis,0,0,0,0,3
ARG,2000,Taekwondo,0,0,0,0,2
ARG,2000,Tennis,0,0,0,0,11
ARG,2000,Triathlon,0,0,0,0,1
ARG,2000,Volleyball,0,0,0,0,12
ARG,2000,Weightlifting,0,0,0,0,2
ARG,2004,Athletics,0,0,0,0,8
