CAN,3,6,3,12,2004,301,40,27,386
CAN,3,9,7,19,2008,302,42,27,433
CAN,1,5,12,18,2012,302,40,26,317
CAN,4,3,15,22,2016,306,42,28,358
CAN,7,6,11,24,2020,339,50,33,448
CAN,9,7,11,27,2024,329,48,32,508
CHI,0,0,1,1,2000,300,40,27,42
CHI,2,0,1,3,2004,301,40,27,28
CHI,0,1,0,1,2008,302,42,27,29
CHI,1,1,0,2,2024,329,48,32,52
CHN,16,22,12,50,1996,271,37,25,382
CHN,28,16,14,58,2000,300,40,27,393
CHN,32,17,14,63,2004,301,40,27,487
CHN,51,21,28,100,2008,302,42,27,646
CHN,38,27,23,88,2012,302,40,26,442
CHN,26,18,26,70,2016,306,42,28,456
CHN,38,32,18,88,2020,339,50,33,521
CHN,40,27,24,91,2024,329,48,32,510
CIV,1,0,1,2,2016,306,42,28,15
CIV,0,0,1,1,2020,339,50,33,32
CIV,0,0,1,1,2024,329,48,32,18
CMR,1,0,0,1,2000,300,40,27,22
CMR,1,0,0,1,2004,301,40,27,19
CMR,1,0,0,1,2008,302,42,27,32
COL,1,0,0,1,2000,300,40,27,54
COL,0,0,2,2,2004,301,40,27,71
COL,0,1,1,2,2008,302,42,27,90
COL,1,3,4,8,2012,302,40,26,120
COL,3,2,3,8,2016,306,42,28,157
COL,0,4,1,5,2020,339,50,33,77
COL,0,3,1,4,2024,329,48,32,105
CPV,0,0,1,1,2024,329,48,32,7
CRC,1,0,0,1,1996,271,37,25,13
CRC,0,0,2,2,2000,300,40,27,9
CRO,1,1,0,2,1996,271,37,25,91
CRO,1,0,1,2,2000,300,40,27,100
CRO,1,2,2,5,2004,301,40,27,84
CRO,0,2,3,5,2008,302,42,27,125
CRO,3,1,2,6,2012,302,40,26,89
CRO,5,3,2,10,2016,306,42,28,79
CRO,3,3,2,8,2020,339,50,33,71
CRO,2,2,3,7,2024,329,48,32,72
CUB,9,8,8,25,1996,271,37,25,148
CUB,11,11,7,29,2000,300,40,27,235
CUB,9,7,11,27,2004,301,40,27,142
CUB,2,11,11,24,2008,302,42,27,148
CUB,5,3,6,14,2012,302,40,26,118
CUB,5,2,4,11,2016,306,42,28,143
CUB,7,3,5,15,2020,339,50,33,81
CUB,2,1,6,9,2024,329,48,32,69
CYP,0,1,0,1,2012,302,40,26,13
CYP,0,1,0,1,2024,329,48,32,23
CZE,4,3,4,11,1996,271,37,25,167
CZE,2,3,3,8,2000,300,40,27,161
CZE,1,3,5,9,2004,301,40,27,167
CZE,3,3,0,6,2008,302,42,27,157
CZE,4,3,3,10,2012,302,40,26,155
CZE,1,2,7,10,2016,306,42,28,130
CZE,4,4,3,11,2020,339,50,33,149
CZE,3,0,2,5,2024,329,48,32,145
DEN,4,1,1,6,1996,271,37,25,128
DEN,2,3,1,6,2000,300,40,27,105
DEN,2,1,5,8,2004,301,40,27,94
DEN,2,2,3,7,2008,302,42,27,96
DEN,2,4,3,9,2012,302,40,26,142
DEN,2,6,7,15,2016,306,42,28,117
DEN,3,4,4,11,2020,339,50,33,116
DEN,2,2,5,9,2024,329,48,32,129
DMA,1,0,0,1,2024,329,48,32,4
DOM,1,0,0,1,2004,301,40,27,33
DOM,1,1,0,2,2008,302,42,27,27
DOM,1,1,0,2,2012,302,40,26,36
DOM,0,0,1,1,2016,306,42,28,30
DOM,0,3,2,5,2020,339,50,33,42
DOM,1,0,2,3,2024,329,48,32,64
ECU,1,0,0,1,1996,271,37,25,28
ECU,0,1,0,1,2008,302,42,27,26
ECU,2,1,0,3,2020,339,50,33,52
ECU,1,2,2,5,2024,329,48,32,46
EGY,1,1,3,5,2004,301,40,27,104
EGY,0,0,1,1,2008,302,42,27,116
EGY,0,2,0,2,2012,302,40,26,132
EGY,0,0,3,3,2016,306,42,28,137
EGY,1,1,4,6,2020,339,50,33,195
EGY,1,1,1,3,2024,329,48,32,207
EOR,0,0,1,1,2024,329,48,32,44
ERI,0,0,1,1,2004,301,40,27,5
ESP,5,6,6,17,1996,271,37,25,335
ESP,3,3,5,11,2000,300,40,27,400
ESP,3,11,6,20,2004,301,40,27,413
ESP,5,10,3,18,2008,302,42,27,303
ESP,3,10,4,17,2012,302,40,26,293
ESP,7,4,6,17,2016,306,42,28,335
ESP,3,8,6,17,2020,339,50,33,376
ESP,5,4,9,18,2024,329,48,32,461
EST,1,0,2,3,2000,300,40,27,41
EST,0,1,2,3,2004,301,40,27,45
EST,1,1,0,2,2008,302,42,27,52
EST,0,1,1,2,2012,302,40,26,36
EST,0,0,1,1,2016,306,42,28,46
EST,1,0,1,2,2020,339,50,33,39
ETH,2,0,1,3,1996,271,37,25,19
ETH,4,1,3,8,2000,300,40,27,27
ETH,2,3,2,7,2004,301,40,27,27
ETH,4,1,2,7,2008,302,42,27,29
ETH,3,1,3,7,2012,302,40,26,34
ETH,1,2,5,8,2016,306,42,28,38
ETH,1,1,2,4,2020,339,50,33,38
ETH,1,3,0,4,2024,329,48,32,35
FIJ,1,0,0,1,2016,306,42,28,41
FIJ,1,0,1,2,2020,339,50,33,8
FIJ,0,1,0,1,2024,329,48,32,23
FIN,1,2,1,4,1996,271,37,25,105
FIN,2,1,1,4,2000,300,40,27,87
FIN,0,2,0,2,2004,301,40,27,67
FIN,1,1,2,4,2008,302,42,27,69
FIN,0,1,2,3,2012,302,40,26,67
FIN,0,0,1,1,2016,306,42,28,67
FIN,0,0,2,2,2020,339,50,33,49
FRA,15,7,15,37,1996,271,37,25,439
FRA,13,14,11,38,2000,300,40,27,442
FRA,11,9,13,33,2004,301,40,27,441
FRA,7,16,18,41,2008,302,42,27,412
FRA,11,11,13,35,2012,302,40,26,379
FRA,10,18,14,42,2016,306,42,28,458
FRA,10,12,11,33,2020,339,50,33,430
FRA,16,26,22,64,2024,329,48,32,678
GAB,0,1,0,1,2012,302,40,26,21
GBR,1,8,6,15,1996,271,37,25,380
GBR,11,10,7,28,2000,300,40,27,389
GBR,9,9,12,30,2004,301,40,27,333
GBR,19,13,16,48,2008,302,42,27,387
GBR,29,17,19,65,2012,302,40,26,623
GBR,27,23,17,67,2016,306,42,28,400
GBR,22,21,22,65,2020,339,50,33,472
GBR,13,22,28,63,2024,329,48,32,440
GEO,0,0,2,2,1996,271,37,25,42
GEO,0,0,6,6,2000,300,40,27,47
GEO,2,2,0,4,2004,301,40,27,39
GEO,3,0,3,6,2008,302,42,27,38
GEO,1,3,3,7,2012,302,40,26,36
GEO,2,1,4,7,2016,306,42,28,45
GEO,2,5,1,8,2020,339,50,33,36
GEO,3,3,1,7,2024,329,48,32,38
GER,20,18,27,65,1996,271,37,25,567
GER,13,17,26,56,2000,300,40,27,505
GER,13,16,20,49,2004,301,40,27,492
GER,16,10,15,41,2008,302,42,27,500
GER,11,19,14,44,2012,302,40,26,460
GER,17,10,15,42,2016,306,42,28,419
GER,10,11,16,37,2020,339,50,33,553
GER,11,12,8,31,2024,329,48,32,570
GHA,0,0,1,1,2020,339,50,33,16
GRE,4,4,0,8,1996,271,37,25,180
GRE,4,6,3,13,2000,300,40,27,170
GRE,6,6,4,16,2004,301,40,27,484
GRE,0,2,2,4,2008,302,42,27,173
GRE,0,0,2,2,2012,302,40,26,114
GRE,3,1,2,6,2016,306,42,28,103
GRE,2,1,1,4,2020,339,50,33,88
GRE,1,1,6,8,2024,329,48,32,124
GRN,1,0,0,1,2012,302,40,26,8
GRN,0,1,0,1,2016,306,42,28,6
GRN,0,0,1,1,2020,339,50,33,6
GRN,0,0,2,2,2024,329,48,32,6
GUA,0,1,0,1,2012,302,40,26,24
GUA,1,0,1,2,2024,329,48,32,16
HKG,1,0,0,1,1996,271,37,25,32
HKG,0,1,0,1,2004,301,40,27,41
HKG,0,0,1,1,2012,302,40,26,55
HKG,1,2,3,6,2020,339,50,33,63
HKG,2,0,2,4,2024,329,48,32,51
HUN,7,4,10,21,1996,271,37,25,293
HUN,8,6,3,17,2000,300,40,27,202
HUN,8,6,3,17,2004,301,40,27,235
HUN,3,5,2,10,2008,302,42,27,199
HUN,8,4,6,18,2012,302,40,26,193
HUN,8,3,4,15,2016,306,42,28,197
HUN,6,7,7,20,2020,339,50,33,206
HUN,6,7,5,18,2024,329,48,32,243
INA,1,1,2,4,1996,271,37,25,43
INA,1,3,2,6,2000,300,40,27,52
INA,1,1,2,4,2004,301,40,27,38
INA,1,1,3,5,2008,302,42,27,24
INA,0,1,1,2,2012,302,40,26,22
INA,1,2,0,3,2016,306,42,28,30
INA,1,1,3,5,2020,339,50,33,34
INA,2,0,1,3,2024,329,48,32,36
IND,0,0,1,1,1996,271,37,25,54
IND,0,0,1,1,2000,300,40,27,70
IND,0,1,0,1,2004,301,40,27,81
IND,1,0,2,3,2008,302,42,27,67
IND,0,2,4,6,2012,302,40,26,95
IND,0,1,1,2,2016,306,42,28,130
IND,1,2,4,7,2020,339,50,33,134
IND,0,1,5,6,2024,329,48,32,122
IOA,1,0,1,2,2016,306,42,28,9
IRI,1,1,1,3,1996,271,37,25,18
IRI,3,0,1,4,2000,300,40,27,34
IRI,2,2,2,6,2004,301,40,27,37
IRI,1,0,1,2,2008,302,42,27,55
IRI,4,5,3,12,2012,302,40,26,57
IRI,3,1,4,8,2016,306,42,28,67
IRI,3,2,2,7,2020,339,50,33,76
IRI,3,6,3,12,2024,329,48,32,46
IRL,3,0,1,4,1996,271,37,25,99
IRL,0,1,0,1,2000,300,40,27,76
IRL,0,1,2,3,2008,302,42,27,63
IRL,1,1,3,5,2012,302,40,26,76
IRL,0,2,0,2,2016,306,42,28,92
IRL,2,0,2,4,2020,339,50,33,146
IRL,3,0,2,5,2024,329,48,32,183
ISL,0,0,1,1,2000,300,40,27,29
ISL,0,1,0,1,2008,302,42,27,18
ISR,0,0,1,1,1996,271,37,25,38
ISR,0,0,1,1,2000,300,40,27,58
ISR,1,0,1,2,2004,301,40,27,46
ISR,0,0,1,1,2008,302,42,27,60
ISR,0,0,2,2,2016,306,42,28,59
ISR,2,0,2,4,2020,339,50,33,118
ISR,1,5,1,7,2024,329,48,32,134
ITA,13,10,12,35,1996,271,37,25,424
ITA,13,8,13,34,2000,300,40,27,426
ITA,10,11,11,32,2004,301,40,27,402
ITA,8,9,10,27,2008,302,42,27,444
ITA,8,9,11,28,2012,302,40,26,342
ITA,8,12,8,28,2016,306,42,28,355
ITA,10,10,20,40,2020,339,50,33,488
ITA,12,11,13,36,2024,329,48,32,564
JAM,1,3,2,6,1996,271,37,25,59
JAM,0,6,3,9,2000,300,40,27,51
JAM,2,1,2,5,2004,301,40,27,54
JAM,5,2,2,9,2008,302,42,27,61
JAM,4,4,4,12,2012,302,40,26,49
JAM,6,3,2,11,2016,306,42,28,58
JAM,4,1,4,9,2020,339,50,33,75
JAM,1,3,2,6,2024,329,48,32,81
JOR,1,0,0,1,2016,306,42,28,8
JOR,0,1,1,2,2020,339,50,33,15
JOR,0,1,0,1,2024,329,48,32,13
JPN,3,6,5,14,1996,271,37,25,420
JPN,5,8,5,18,2000,300,40,27,337
JPN,16,9,12,37,2004,301,40,27,358
JPN,9,7,9,25,2008,302,42,27,431
JPN,7,14,17,38,2012,302,40,26,353
JPN,12,8,21,41,2016,306,42,28,413
JPN,27,14,17,58,2020,339,50,33,714
JPN,20,12,13,45,2024,329,48,32,561
KAZ,3,4,4,11,1996,271,37,25,142
KAZ,3,4,0,7,2000,300,40,27,158
KAZ,1,4,3,8,2004,301,40,27,130
KAZ,2,4,7,13,2008,302,42,27,146
KAZ,7,1,5,13,2012,302,40,26,132
KAZ,3,5,10,18,2016,306,42,28,123
KAZ,0,0,8,8,2020,339,50,33,116
KAZ,1,3,3,7,2024,329,48,32,122
KEN,1,4,3,8,1996,271,37,25,54
KEN,2,3,2,7,2000,300,40,27,59
KEN,1,4,2,7,2004,301,40,27,46
KEN,6,4,5,15,2008,302,42,27,47
KEN,2,4,5,11,2012,302,40,26,51
KEN,6,6,1,13,2016,306,42,28,80
KEN,4,4,2,10,2020,339,50,33,89
KEN,4,2,5,11,2024,329,48,32,77
KGZ,0,0,1,1,2000,300,40,27,71
KGZ,0,1,1,2,2008,302,42,27,22
KGZ,0,2,1,3,2020,339,50,33,17
KGZ,0,2,4,6,2024,329,48,32,17
KOR,7,15,5,27,1996,271,37,25,378
KOR,8,10,10,28,2000,300,40,27,314
KOR,9,12,9,30,2004,301,40,27,322
KOR,13,10,8,31,2008,302,42,27,282
KOR,13,8,7,28,2012,302,40,26,279
KOR,9,3,9,21,2016,306,42,28,258
KOR,6,4,10,20,2020,339,50,33,320
KOR,13,9,10,32,2024,329,48,32,222
KOS,1,0,0,1,2016,306,42,28,8
KOS,2,0,0,2,2020,339,50,33,11
KOS,0,1,1,2,2024,329,48,32,9
KSA,0,1,1,2,2000,300,40,27,23
KSA,0,0,1,1,2012,302,40,26,20
KSA,0,1,0,1,2020,339,50,33,33
KUW,0,0,1,1,2000,300,40,27,30
KUW,0,0,1,1,2012,302,40,26,12
KUW,0,0,1,1,2020,339,50,33,10
LAT,0,1,0,1,1996,271,37,25,55
LAT,1,1,1,3,2000,300,40,27,60
LAT,0,4,0,4,2004,301,40,27,45
LAT,1,1,1,3,2008,302,42,27,53
LAT,1,0,1,2,2012,302,40,26,49
LAT,1,0,1,2,2020,339,50,33,35
LCA,1,1,0,2,2024,329,48,32,5
LTU,0,0,1,1,1996,271,37,25,71
LTU,2,0,3,5,2000,300,40,27,65
LTU,1,2,0,3,2004,301,40,27,70
LTU,0,2,3,5,2008,302,42,27,78
LTU,2,1,2,5,2012,302,40,26,72
LTU,0,1,3,4,2016,306,42,28,77
LTU,0,1,0,1,2020,339,50,33,59
LTU,0,2,2,4,2024,329,48,32,60
MAR,0,0,2,2,1996,271,37,25,38
MAR,0,1,4,5,2000,300,40,27,55
MAR,2,1,0,3,2004,301,40,27,57
MAR,0,1,1,2,2008,302,42,27,49
MAR,0,0,1,1,2012,302,40,26,67
MAR,0,0,1,1,2016,306,42,28,52
MAR,1,0,0,1,2020,339,50,33,51
MAR,1,0,1,2,2024,329,48,32,45
MAS,0,1,1,2,1996,271,37,25,42
MAS,0,1,0,1,2008,302,42,27,42
MAS,0,1,1,2,2012,302,40,26,38
MAS,0,4,1,5,2016,306,42,28,39
MAS,0,1,1,2,2020,339,50,33,46
MAS,0,0,2,2,2024,329,48,32,31
MDA,0,1,1,2,1996,271,37,25,49
MDA,0,1,1,2,2000,300,40,27,35
MDA,0,0,1,1,2008,302,42,27,30
MDA,0,0,2,2,2012,302,40,26,20
MDA,0,0,1,1,2020,339,50,33,26
MDA,0,1,3,4,2024,329,48,32,30
MEX,0,0,1,1,1996,271,37,25,111
MEX,1,2,3,6,2000,300,40,27,98
MEX,0,3,1,4,2004,301,40,27,137
MEX,2,0,1,3,2008,302,42,27,102
MEX,1,3,3,7,2012,302,40,26,102
MEX,0,3,2,5,2016,306,42,28,139
MEX,0,0,4,4,2020,339,50,33,173
MEX,0,3,2,5,2024,329,48,32,152
MGL,0,0,1,1,1996,271,37,25,18
MGL,0,0,1,1,2004,301,40,27,21
MGL,2,2,0,4,2008,302,42,27,31
MGL,0,2,3,5,2012,302,40,26,32
MGL,0,1,1,2,2016,306,42,28,46
MGL,0,1,3,4,2020,339,50,33,61
MGL,0,1,0,1,2024,329,48,32,48
MKD,0,0,1,1,2000,300,40,27,15
MKD,0,1,0,1,2020,339,50,33,8
MNE,0,1,0,1,2012,302,40,26,21
MOZ,0,0,1,1,1996,271,37,25,3
MOZ,1,0,0,1,2000,300,40,27,4
MRI,0,0,1,1,2008,302,42,27,11
NAM,0,2,0,2,1996,271,37,25,10
NAM,0,1,0,1,2020,339,50,33,11
NED,4,5,10,19,1996,271,37,25,236
NED,12,9,4,25,2000,300,40,27,231
NED,4,9,9,22,2004,301,40,27,209
NED,7,5,4,16,2008,302,42,27,238
NED,6,6,8,20,2012,302,40,26,173
NED,8,7,4,19,2016,306,42,28,301
NED,10,12,14,36,2020,339,50,33,355
NED,15,7,12,34,2024,329,48,32,365
NGR,2,1,3,6,1996,271,37,25,66
NGR,1,2,0,3,2000,300,40,27,95
NGR,0,0,2,2,2004,301,40,27,73
NGR,0,1,3,4,2008,302,42,27,70
NGR,0,0,1,1,2016,306,42,28,60
NGR,0,1,1,2,2020,339,50,33,68
NIG,0,1,0,1,2016,306,42,28,6
NOR,2,2,3,7,1996,271,37,25,100
NOR,4,3,3,10,2000,300,40,27,82
NOR,5,0,1,6,2004,301,40,27,59
NOR,3,5,1,9,2008,302,42,27,89
NOR,2,1,1,4,2012,302,40,26,56
NOR,0,0,4,4,2016,306,42,28,62
NOR,4,2,2,8,2020,339,50,33,97
NOR,4,1,3,8,2024,329,48,32,113
NZL,3,2,1,6,1996,271,37,25,126
NZL,1,0,3,4,2000,300,40,27,177
NZL,3,2,0,5,2004,301,40,27,183
NZL,3,2,4,9,2008,302,42,27,195
NZL,6,2,5,13,2012,302,40,26,190
NZL,4,9,5,18,2016,306,42,28,214
NZL,7,6,7,20,2020,339,50,33,234
NZL,10,7,3,20,2024,329,48,32,222
PAK,1,0,0,1,2024,329,48,32,10
PAN,1,0,0,1,2008,302,42,27,5
PAN,0,1,0,1,2024,329,48,32,13
PAR,0,1,0,1,2004,301,40,27,6
PER,0,0,1,1,2024,329,48,32,32
PHI,0,1,0,1,1996,271,37,25,18
PHI,0,1,0,1,2016,306,42,28,13
PHI,1,2,1,4,2020,339,50,33,27
PHI,2,0,2,4,2024,329,48,32,44
POL,7,5,5,17,1996,271,37,25,202
POL,6,5,3,14,2000,300,40,27,230
POL,3,2,5,10,2004,301,40,27,222
POL,3,6,1,10,2008,302,42,27,306
POL,2,2,6,10,2012,302,40,26,254
POL,2,3,6,11,2016,306,42,28,284
POL,4,5,5,14,2020,339,50,33,260
POL,1,4,5,10,2024,329,48,32,294
POR,1,0,1,2,1996,271,37,25,130
POR,0,0,2,2,2000,300,40,27,64
POR,0,2,1,3,2004,301,40,27,93
POR,1,1,0,2,2008,302,42,27,87
POR,0,1,0,1,2012,302,40,26,97
POR,0,0,1,1,2016,306,42,28,106
POR,1,1,2,4,2020,339,50,33,113
POR,1,2,1,4,2024,329,48,32,94
PRK,2,1,2,5,1996,271,37,25,36
PRK,0,1,3,4,2000,300,40,27,47
PRK,0,4,1,5,2004,301,40,27,71
PRK,2,1,3,6,2008,302,42,27,66
PRK,4,0,2,6,2012,302,40,26,57
PRK,2,3,2,7,2016,306,42,28,38
PRK,0,2,4,6,2024,329,48,32,16
PUR,0,0,1,1,1996,271,37,25,91
PUR,0,1,1,2,2012,302,40,26,28
PUR,1,0,0,1,2016,306,42,28,41
PUR,1,0,0,1,2020,339,50,33,39
PUR,0,0,2,2,2024,329,48,32,53
QAT,0,0,1,1,2000,300,40,27,19
QAT,0,0,2,2,2012,302,40,26,14
QAT,0,1,0,1,2016,306,42,28,42
QAT,2,0,1,3,2020,339,50,33,16
QAT,0,0,1,1,2024,329,48,32,13
ROC,20,28,23,71,2020,339,50,33,483
ROU,4,7,8,19,1996,271,37,25,265
ROU,11,6,9,26,2000,300,40,27,232
ROU,8,5,6,19,2004,301,40,27,173
ROU,4,1,3,8,2008,302,42,27,158
ROU,2,5,2,9,2012,302,40,26,148
ROU,1,1,2,4,2016,306,42,28,109
ROU,1,3,0,4,2020,339,50,33,114
ROU,3,4,2,9,2024,329,48,32,132
RSA,3,1,1,5,1996,271,37,25,111
RSA,0,2,3,5,2000,300,40,27,161
RSA,1,3,2,6,2004,301,40,27,124
RSA,0,1,0,1,2008,302,42,27,179
RSA,3,2,1,6,2012,302,40,26,142
RSA,2,6,2,10,2016,306,42,28,142
RSA,1,2,0,3,2020,339,50,33,211
RSA,1,3,2,6,2024,329,48,32,146
RUS,26,21,16,63,1996,271,37,25,500
RUS,32,28,29,89,2000,300,40,27,504
RUS,28,26,36,90,2004,301,40,27,494
RUS,23,21,28,72,2008,302,42,27,530
RUS,24,26,32,82,2012,302,40,26,491
RUS,19,17,20,56,2016,306,42,28,347
SCG,1,1,2,4,1996,271,37,25,57
SCG,1,1,1,3,2000,300,40,27,103
SCG,0,2,0,2,2004,301,40,27,85
SGP,0,1,0,1,2008,302,42,27,34
SGP,0,0,2,2,2012,302,40,26,34
SGP,1,0,0,1,2016,306,42,28,32
SGP,0,0,1,1,2024,329,48,32,32
SLO,0,2,0,2,1996,271,37,25,47
SLO,2,0,0,2,2000,300,40,27,89
SLO,0,1,3,4,2004,301,40,27,101
SLO,1,2,2,5,2008,302,42,27,73
SLO,1,1,2,4,2012,302,40,26,77
SLO,1,2,1,4,2016,306,42,28,70
SLO,3,1,1,5,2020,339,50,33,64
SLO,2,1,0,3,2024,329,48,32,117
SMR,0,1,2,3,2020,339,50,33,7
SRB,0,1,2,3,2008,302,42,27,85
SRB,1,1,2,4,2012,302,40,26,122
SRB,2,4,2,8,2016,306,42,28,81
SRB,3,1,5,9,2020,339,50,33,84
SRB,3,1,1,5,2024,329,48,32,111
SRI,0,1,0,1,2000,300,40,27,24
SUD,0,1,0,1,2008,302,42,27,9
SUI,4,3,0,7,1996,271,37,25,168
SUI,1,6,2,9,2000,300,40,27,133
SUI,1,1,3,5,2004,301,40,27,136
SUI,2,1,4,7,2008,302,42,27,112
SUI,2,2,0,4,2012,302,40,26,126
SUI,3,2,2,7,2016,306,42,28,148
SUI,3,4,6,13,2020,339,50,33,194
SUI,1,2,5,8,2024,329,48,32,216
SVK,1,1,1,3,1996,271,37,25,98
SVK,1,3,1,5,2000,300,40,27,131
SVK,2,2,2,6,2004,301,40,27,80
SVK,3,2,1,6,2008,302,42,27,63
SVK,0,1,3,4,2012,302,40,26,64
SVK,2,2,0,4,2016,306,42,28,59
SVK,1,2,1,4,2020,339,50,33,53
SVK,0,0,1,1,2024,329,48,32,38
SWE,2,4,2,8,1996,271,37,25,210
SWE,4,5,3,12,2000,300,40,27,178
SWE,4,2,1,7,2004,301,40,27,152
SWE,0,4,1,5,2008,302,42,27,167
SWE,1,4,3,8,2012,302,40,26,154
SWE,2,6,3,11,2016,306,42,28,169
SWE,3,6,0,9,2020,339,50,33,148
SWE,4,4,3,11,2024,329,48,32,168
SYR,1,0,0,1,1996,271,37,25,8
SYR,0,0,1,1,2004,301,40,27,6
SYR,0,0,1,1,2020,339,50,33,6
TGA,0,1,0,1,1996,271,37,25,5
THA,1,0,1,2,1996,271,37,25,58
THA,1,0,2,3,2000,300,40,27,68
THA,3,1,4,8,2004,301,40,27,51
THA,2,2,0,4,2008,302,42,27,53
THA,0,2,1,3,2012,302,40,26,43
THA,2,2,2,6,2016,306,42,28,58
THA,1,0,1,2,2020,339,50,33,48
THA,1,3,2,6,2024,329,48,32,58
TJK,0,1,1,2,2008,302,42,27,16
TJK,0,0,1,1,2012,302,40,26,16
TJK,1,0,0,1,2016,306,42,28,7
TJK,0,0,3,3,2024,329,48,32,14
TKM,0,1,0,1,2020,339,50,33,10
TOG,0,0,1,1,2008,302,42,27,4
TPE,0,1,0,1,1996,271,37,25,107
TPE,0,1,4,5,2000,300,40,27,75
TPE,2,2,1,5,2004,301,40,27,100
TPE,0,0,4,4,2008,302,42,27,92
TPE,0,1,1,2,2012,302,40,26,55
TPE,1,0,2,3,2016,306,42,28,65
TPE,2,4,6,12,2020,339,50,33,113
