ANG,2012,Athletics,0,0,0,0,Basketball,0,0,0,0,Canoeing,0,0,0,0
ANG,2016,Athletics,0,0,0,0,Handball,0,0,0,0,Judo,0,0,0,0
ANG,2020,Athletics,0,0,0,0,Handball,0,0,0,0,Judo,0,0,0,0
ANG,2024,Athletics,0,0,0,0,Canoe Sprint,0,0,0,0,Handball,0,0,0,0
ANT,1976,Athletics,0,0,0,0,Cycling,0,0,0,0,NULL,0,0,0,0
ANT,1984,Athletics,0,0,0,0,Cycling,0,0,0,0,Sailing,0,0,0,0
ANT,1988,Athletics,0,0,0,0,Boxing,0,0,0,0,Cycling,0,0,0,0
ANT,1992,Athletics,0,0,0,0,Cycling,0,0,0,0,Sailing,0,0,0,0
ANT,1996,Athletics,0,0,0,0,Canoeing,0,0,0,0,Cycling,0,0,0,0
ANT,2000,Athletics,0,0,0,0,Sailing,0,0,0,0,NULL,0,0,0,0
ANT,2004,Athletics,0,0,0,0,Swimming,0,0,0,0,NULL,0,0,0,0
ANT,2008,Athletics,0,0,0,0,Swimming,0,0,0,0,NULL,0,0,0,0
ANT,2012,Athletics,0,0,0,0,Swimming,0,0,0,0,NULL,0,0,0,0
ANT,2016,Athletics,0,0,0,0,Swimming,0,0,0,0,NULL,0,0,0,0
ANT,2020,Athletics,0,0,0,0,Boxing,0,0,0,0,Sailing,0,0,0,0
ANT,2024,Athletics,0,0,0,0,Sailing,0,0,0,0,Swimming,0,0,0,0
ANZ,1908,Rugby,1,0,0,1,Swimming,0,1,1,2,Boxing,0,1,0,1
ANZ,1912,Swimming,2,2,2,6,Tennis,0,0,1,1,Athletics,0,0,0,0
ARG,1900,Fencing,0,0,0,0,NULL,0,0,0,0,NULL,0,0,0,0
ARG,1908,Figure Skating,0,0,0,0,NULL,0,0,0,0,NULL,0,0,0,0
ARG,1920,Boxing,0,0,0,0,NULL,0,0,0,0,NULL,0,0,0,0
ARG,1924,Polo,1,0,0,1,Boxing,0,2,2,4,Athletics,0,1,0,1
ARG,1928,Boxing,2,2,0,4,Swimming,1,0,0,1,Football,0,1,0,1
ARG,1932,Boxing,2,1,0,3,Athletics,1,0,0,1,Art Competitions,0,0,0,0
ARG,1936,Boxing,1,1,2,4,Polo,1,0,0,1,Swimming,0,1,0,1
ARG,1948,Boxing,2,0,1,3,Athletics,1,1,0,2,Sailing,0,1,0,1
ARG,1952,Rowing,1,0,0,1,Boxing,0,1,1,2,Athletics,0,1,0,1
ARG,1956,Weightlifting,0,1,0,1,Boxing,0,0,1,1,Athletics,0,0,0,0
ARG,1960,Sailing,0,1,0,1,Boxing,0,0,1,1,Athletics,0,0,0,0
ARG,1964,Equestrianism,0,1,0,1,Athletics,0,0,0,0,Boxing,0,0,0,0
ARG,1968,Boxing,0,0,1,1,Rowing,0,0,1,1,Athletics,0,0,0,0
ARG,1972,Rowing,0,1,0,1,Athletics,0,0,0,0,Boxing,0,0,0,0
ARG,1976,Athletics,0,0,0,0,Boxing,0,0,0,0,Cycling,0,0,0,0
ARG,1984,Athletics,0,0,0,0,Boxing,0,0,0,0,Canoeing,0,0,0,0
ARG,1988,Tennis,0,1,0,1,Volleyball,0,0,1,1,Judo,0,0,0,0
ARG,1992,Tennis,0,0,1,1,Judo,0,0,0,0,Wrestling,0,0,0,0
ARG,1996,Football,0,1,0,1,Sailing,0,1,0,1,Boxing,0,0,1,1
ARG,2000,Sailing,0,1,2,3,Hockey,0,1,0,1,Judo,0,0,0,0
ARG,2004,Basketball,1,0,0,1,Football,1,0,0,1,Tennis,0,0,1,1
ARG,2008,Football,1,0,0,1,Cycling,1,0,0,1,Basketball,0,0,1,1
ARG,2012,Taekwondo,1,0,0,1,Hockey,0,1,0,1,Tennis,0,0,1,1
ARG,2016,Sailing,1,0,0,1,Hockey,1,0,0,1,Judo,1,0,0,1
ARG,2020,Hockey,0,1,0,1,Volleyball,0,0,1,1,Rugby Sevens,0,0,1,1
ARG,2024,Cycling BMX Freestyle,1,0,0,1,Sailing,0,1,0,1,Hockey,0,0,1,1
ARM,1996,Wrestling,1,1,0,2,Athletics,0,0,0,0,Boxing,0,0,0,0
ARM,2000,Weightlifting,0,0,1,1,Athletics,0,0,0,0,Boxing,0,0,0,0
ARM,2004,Athletics,0,0,0,0,Boxing,0,0,0,0,Judo,0,0,0,0
ARM,2008,Weightlifting,0,0,3,3,Wrestling,0,0,2,2,Boxing,0,0,1,1
ARM,2012,Wrestling,0,1,1,2,Weightlifting,0,0,1,1,Athletics,0,0,0,0
ARM,2016,Wrestling,1,1,0,2,Weightlifting,0,2,0,2,Athletics,0,0,0,0
ARM,2020,Weightlifting,0,1,0,1,Wrestling,0,1,0,1,Artistic Gymnastics,0,0,1,1
ARM,2024,Wrestling,0,1,1,2,Artistic Gymnastics,0,1,0,1,Weightlifting,0,1,0,1
ARU,1988,Athletics,0,0,0,0,Boxing,0,0,0,0,Fencing,0,0,0,0
ARU,1992,Athletics,0,0,0,0,Cycling,0,0,0,0,Sailing,0,0,0,0
ARU,1996,Athletics,0,0,0,0,Cycling,0,0,0,0,Weightlifting,0,0,0,0
ARU,2000,Athletics,0,0,0,0,Judo,0,0,0,0,Swimming,0,0,0,0
ARU,2004,Athletics,0,0,0,0,Swimming,0,0,0,0,Weightlifting,0,0,0,0
ARU,2008,Judo,0,0,0,0,Swimming,0,0,0,0,NULL,0,0,0,0
ARU,2012,Judo,0,0,0,0,Swimming,0,0,0,0,Weightlifting,0,0,0,0
ARU,2016,Judo,0,0,0,0,Sailing,0,0,0,0,Swimming,0,0,0,0
ARU,2020,Shooting,0,0,0,0,Swimming,0,0,0,0,NULL,0,0,0,0
ARU,2024,Cycling BMX Racing,0,0,0,0,Sailing,0,0,0,0,Shooting,0,0,0,0
ASA,1988,Athletics,0,0,0,0,Boxing,0,0,0,0,Weightlifting,0,0,0,0
ASA,1992,Boxing,0,0,0,0,Weightlifting,0,0,0,0,NULL,0,0,0,0
ASA,1996,Athletics,0,0,0,0,Boxing,0,0,0,0,Sailing,0,0,0,0
ASA,2000,Archery,0,0,0,0,Athletics,0,0,0,0,Weightlifting,0,0,0,0
ASA,2004,Athletics,0,0,0,0,Weightlifting,0,0,0,0,NULL,0,0,0,0
ASA,2008,Athletics,0,0,0,0,Judo,0,0,0,0,Swimming,0,0,0,0
ASA,2012,Athletics,0,0,0,0,Judo,0,0,0,0,Swimming,0,0,0,0
ASA,2016,Athletics,0,0,0,0,Judo,0,0,0,0,Weightlifting,0,0,0,0
ASA,2020,Athletics,0,0,0,0,Sailing,0,0,0,0,Swimming,0,0,0,0
ASA,2024,Athletics,0,0,0,0,Swimming,0,0,0,0,NULL,0,0,0,0
AUS,1896,Athletics,2,0,0,2,Tennis,0,0,1,1,NULL,0,0,0,0
AUS,1900,Swimming,2,0,0,2,Athletics,1,0,3,4,NULL,0,0,0,0
AUS,1904,Swimming,0,3,1,4,Athletics,0,0,0,0,NULL,0,0,0,0
AUS,1906,Athletics,0,0,2,2,Swimming,0,0,1,1,NULL,0,0,0,0
AUS,1920,Swimming,0,1,1,2,Athletics,0,1,0,1,Cycling,0,0,0,0
AUS,1924,Swimming,1,1,2,4,Athletics,1,0,0,1,Diving,1,0,0,1
AUS,1928,Rowing,1,0,0,1,Swimming,0,2,0,2,Cycling,0,0,1,1
AUS,1932,Swimming,1,1,0,2,Cycling,1,0,0,1,Rowing,1,0,0,1
AUS,1936,Athletics,0,0,1,1,Boxing,0,0,0,0,Cycling,0,0,0,0
AUS,1948,Athletics,1,3,2,6,Rowing,1,0,0,1,Swimming,0,2,2,4
AUS,1952,Athletics,3,0,1,4,Cycling,2,1,0,3,Swimming,1,0,0,1
AUS,1956,Swimming,8,4,2,14,Athletics,4,2,6,12,Cycling,1,0,1,2
AUS,1960,Swimming,5,5,3,13,Equestrianism,2,1,0,3,Athletics,1,2,1,4
AUS,1964,Swimming,4,1,4,9,Athletics,1,1,4,6,Sailing,1,0,0,1
AUS,1968,Swimming,3,2,3,8,Athletics,2,3,1,6,Hockey,0,1,0,1
AUS,1972,Swimming,6,2,2,10,Sailing,2,0,0,2,Cycling,0,3,0,3
AUS,1976,Hockey,0,1,0,1,Sailing,0,0,2,2,Swimming,0,0,1,1
AUS,1980,Swimming,2,0,5,7,Athletics,0,1,0,1,Canoeing,0,1,0,1
AUS,1984,Swimming,1,5,6,12,Athletics,1,1,1,3,Weightlifting,1,1,0,2
AUS,1988,Swimming,1,1,1,3,Athletics,1,1,0,2,Hockey,1,0,0,1
AUS,1992,Rowing,2,0,0,2,Equestrianism,2,0,0,2,Cycling,1,4,0,5
AUS,1996,Swimming,2,4,6,12,Rowing,2,1,3,6,Shooting,2,0,1,3
AUS,2000,Swimming,5,9,4,18,Sailing,2,1,1,4,Cycling,1,2,3,6
AUS,2004,Swimming,7,5,3,15,Cycling,6,2,3,11,Diving,1,1,4,6
AUS,2008,Swimming,6,6,8,20,Sailing,2,1,0,3,Rowing,2,1,0,3
AUS,2012,Sailing,3,1,0,4,Swimming,1,6,3,10,Cycling,1,2,3,6
AUS,2016,Swimming,3,4,3,10,Sailing,1,3,0,4,Rowing,1,2,0,3
AUS,2020,Swimming,9,3,8,20,Rowing,2,0,2,4,Sailing,2,0,0,2
AUS,2024,Swimming,7,8,3,18,Canoe Slalom,3,0,0,3,Skateboarding,2,0,0,2
AUT,1896,Swimming,1,1,0,2,Cycling,1,0,2,3,Fencing,0,0,0,0
AUT,1900,Swimming,0,3,1,4,Fencing,0,0,2,2,Athletics,0,0,0,0
AUT,1904,Gymnastics,2,1,0,3,Swimming,0,0,1,1,NULL,0,0,0,0
AUT,1906,Wrestling,1,2,1,4,Weightlifting,1,1,0,2,Swimming,1,0,1,2
AUT,1908,Swimming,0,0,1,1,Athletics,0,0,0,0,Fencing,0,0,0,0
AUT,1912,Fencing,0,1,1,2,Tennis,0,1,0,1,Swimming,0,0,1,1
AUT,1924,Weightlifting,0,3,1,4,Athletics,0,0,0,0,Boxing,0,0,0,0
AUT,1928,Weightlifting,2,0,0,2,Art Competitions,1,0,0,1,Rowing,0,0,1,1
AUT,1932,Fencing,1,0,0,1,Weightlifting,0,1,1,2,Wrestling,0,0,2,2
AUT,1936,Canoeing,3,3,1,7,Art Competitions,1,1,2,4,Weightlifting,1,0,0,1
AUT,1948,Art Competitions,1,2,1,4,Athletics,1,0,1,2,Canoeing,0,0,1,1
AUT,1952,Canoeing,0,1,1,2,Athletics,0,0,0,0,Boxing,0,0,0,0
AUT,1956,Canoeing,0,0,1,1,Rowing,0,0,1,1,Athletics,0,0,0,0
AUT,1960,Shooting,1,0,0,1,Rowing,0,1,0,1,Athletics,0,0,0,0
AUT,1964,Athletics,0,0,0,0,Boxing,0,0,0,0,Canoeing,0,0,0,0
AUT,1968,Athletics,0,1,1,2,Sailing,0,1,0,1,Canoeing,0,0,1,1
AUT,1972,Canoeing,0,1,0,1,Athletics,0,0,1,1,Shooting,0,0,1,1
AUT,1976,Shooting,0,0,1,1,Archery,0,0,0,0,Athletics,0,0,0,0
AUT,1980,Equestrianism,1,0,0,1,Sailing,0,2,0,2,Shooting,0,0,1,1
AUT,1984,Judo,1,0,1,2,Shooting,0,1,0,1,Wrestling,0,0,0,0
AUT,1988,Judo,1,0,0,1,Rhythmic Gymnastics,0,0,0,0,Wrestling,0,0,0,0
AUT,1992,Equestrianism,0,1,0,1,Rowing,0,1,0,1,Judo,0,0,0,0
AUT,1996,Shooting,0,1,1,2,Athletics,0,0,1,1,Badminton,0,0,0,0
AUT,2000,Sailing,2,0,0,2,Athletics,0,1,0,1,Judo,0,0,0,0
AUT,2004,Sailing,1,1,0,2,Triathlon,1,0,0,1,Swimming,0,2,0,2
AUT,2008,Judo,0,1,0,1,Canoeing,0,0,1,1,Swimming,0,0,1,1
AUT,2012,Modern Pentathlon,0,0,0,0,Wrestling,0,0,0,0,Triathlon,0,0,0,0
AUT,2016,Sailing,0,0,1,1,Judo,0,0,0,0,Wrestling,0,0,0,0
AUT,2020,Cycling Road,1,0,0,1,Judo,0,1,1,2,Athletics,0,0,1,1
AUT,2024,Sailing,2,0,0,2,Sport Climbing,0,0,2,2,Judo,0,0,1,1
AZE,1996,Wrestling,0,1,0,1,Athletics,0,0,0,0,Boxing,0,0,0,0
AZE,2000,Shooting,1,0,0,1,Wrestling,1,0,0,1,Boxing,0,0,1,1
AZE,2004,Wrestling,1,0,0,1,Boxing,0,0,2,2,Shooting,0,0,2,2
AZE,2008,Judo,1,0,1,2,Wrestling,0,2,2,4,Boxing,0,0,1,1
AZE,2012,Wrestling,2,2,3,7,Boxing,0,0,2,2,Weightlifting,0,0,1,1
AZE,2016,Taekwondo,1,0,2,3,Wrestling,0,3,6,9,Judo,0,2,0,2
AZE,2020,Karate,0,2,0,2,Wrestling,0,1,2,3,Boxing,0,0,1,1
AZE,2024,Judo,2,0,0,2,Boxing,0,1,0,1,Taekwondo,0,1,0,1
BAH,1952,Sailing,0,0,0,0,NULL,0,0,0,0,NULL,0,0,0,0
BAH,1956,Sailing,0,0,1,1,Athletics,0,0,0,0,NULL,0,0,0,0
BAH,1960,Athletics,0,0,0,0,Sailing,0,0,0,0,NULL,0,0,0,0
BAH,1964,Sailing,1,0,0,1,Athletics,0,0,0,0,NULL,0,0,0,0
BAH,1968,Athletics,0,0,0,0,Sailing,0,0,0,0,Wrestling,0,0,0,0
BAH,1972,Athletics,0,0,0,0,Boxing,0,0,0,0,Cycling,0,0,0,0
BAH,1976,Athletics,0,0,0,0,Sailing,0,0,0,0,Swimming,0,0,0,0
BAH,1984,Athletics,0,0,0,0,Boxing,0,0,0,0,Sailing,0,0,0,0
BAH,1988,Athletics,0,0,0,0,Boxing,0,0,0,0,Diving,0,0,0,0
BAH,1992,Athletics,0,0,1,1,Sailing,0,0,0,0,Swimming,0,0,0,0
BAH,1996,Athletics,0,1,0,1,Sailing,0,0,0,0,Swimming,0,0,0,0
BAH,2000,Athletics,2,0,1,3,Swimming,0,0,0,0,Tennis,0,0,0,0
BAH,2004,Athletics,1,0,1,2,Swimming,0,0,0,0,Tennis,0,0,0,0
BAH,2008,Athletics,0,1,1,2,Boxing,0,0,0,0,Swimming,0,0,0,0
BAH,2012,Athletics,1,0,0,1,Swimming,0,0,0,0,NULL,0,0,0,0
BAH,2016,Athletics,1,0,1,2,Rowing,0,0,0,0,Swimming,0,0,0,0
BAH,2020,Athletics,2,0,0,2,Swimming,0,0,0,0,NULL,0,0,0,0
BAH,2024,Athletics,0,0,0,0,Swimming,0,0,0,0,NULL,0,0,0,0
BAN,1984,Athletics,0,0,0,0,NULL,0,0,0,0,NULL,0,0,0,0
BAN,1988,Athletics,0,0,0,0,Swimming,0,0,0,0,NULL,0,0,0,0
BAN,1992,Athletics,0,0,0,0,Shooting,0,0,0,0,Swimming,0,0,0,0
BAN,1996,Athletics,0,0,0,0,Shooting,0,0,0,0,Swimming,0,0,0,0
BAN,2000,Athletics,0,0,0,0,Shooting,0,0,0,0,Swimming,0,0,0,0
BAN,2004,Athletics,0,0,0,0,Shooting,0,0,0,0,Swimming,0,0,0,0
BAN,2008,Athletics,0,0,0,0,Shooting,0,0,0,0,Swimming,0,0,0,0
BAN,2012,Archery,0,0,0,0,Athletics,0,0,0,0,Gymnastics,0,0,0,0
BAN,2016,Archery,0,0,0,0,Athletics,0,0,0,0,Golf,0,0,0,0
BAN,2020,Archery,0,0,0,0,Athletics,0,0,0,0,Shooting,0,0,0,0
BAN,2024,Archery,0,0,0,0,Athletics,0,0,0,0,Shooting,0,0,0,0
BAR,1968,Athletics,0,0,0,0,Cycling,0,0,0,0,Shooting,0,0,0,0
BAR,1972,Athletics,0,0,0,0,Cycling,0,0,0,0,Shooting,0,0,0,0
BAR,1976,Athletics,0,0,0,0,Cycling,0,0,0,0,NULL,0,0,0,0
BAR,1984,Athletics,0,0,0,0,Boxing,0,0,0,0,Cycling,0,0,0,0
BAR,1988,Athletics,0,0,0,0,Boxing,0,0,0,0,Cycling,0,0,0,0
BAR,1992,Athletics,0,0,0,0,Boxing,0,0,0,0,Cycling,0,0,0,0
BAR,1996,Athletics,0,0,0,0,Boxing,0,0,0,0,Gymnastics,0,0,0,0
BAR,2000,Athletics,0,0,1,1,Boxing,0,0,0,0,Judo,0,0,0,0
BAR,2004,Athletics,0,0,0,0,Cycling,0,0,0,0,Judo,0,0,0,0
BAR,2008,Athletics,0,0,0,0,Sailing,0,0,0,0,Swimming,0,0,0,0
BAR,2012,Athletics,0,0,0,0,Judo,0,0,0,0,Swimming,0,0,0,0
BAR,2016,Athletics,0,0,0,0,Shooting,0,0,0,0,Swimming,0,0,0,0
BAR,2020,Athletics,0,0,0,0,Swimming,0,0,0,0,NULL,0,0,0,0
BAR,2024,Athletics,0,0,0,0,Swimming,0,0,0,0,Triathlon,0,0,0,0
BDI,1996,Athletics,1,0,0,1,NULL,0,0,0,0,NULL,0,0,0,0
BDI,2000,Athletics,0,0,0,0,NULL,0,0,0,0,NULL,0,0,0,0
BDI,2004,Athletics,0,0,0,0,Swimming,0,0,0,0,NULL,0,0,0,0
BDI,2008,Athletics,0,0,0,0,Swimming,0,0,0,0,NULL,0,0,0,0
BDI,2012,Athletics,0,0,0,0,Judo,0,0,0,0,Swimming,0,0,0,0
BDI,2016,Athletics,0,1,0,1,Judo,0,0,0,0,Swimming,0,0,0,0
BDI,2020,Athletics,0,0,0,0,Boxing,0,0,0,0,Swimming,0,0,0,0
BDI,2024,Athletics,0,0,0,0,Judo,0,0,0,0,Swimming,0,0,0,0
BEL,1900,Archery,3,3,1,7,Equestrianism,3,1,1,5,Shooting,0,1,2,3
BEL,1906,Fencing,2,0,1,3,Athletics,0,1,0,1,Rowing,0,1,0,1
BEL,1908,Shooting,1,2,0,3,Rowing,0,1,0,1,Sailing,0,1,0,1
BEL,1912,Fencing,2,0,1,3,Rowing,0,1,0,1,Equestrianism,0,0,1,1
BEL,1920,Archery,8,4,2,14,Art Competitions,2,1,3,6,Equestrianism,2,1,2,5
BEL,1924,Fencing,1,2,1,4,Boxing,1,0,1,2,Sailing,1,0,0,1
BEL,1928,Wrestling,0,1,0,1,Boxing,0,0,1,1,Rowing,0,0,1,1
BEL,1932,Art Competitions,0,0,1,1,Fencing,0,0,0,0,NULL,0,0,0,0
BEL,1936,Art Competitions,0,0,1,1,Cycling,0,0,1,1,Water Polo,0,0,1,1
BEL,1948,Cycling,1,1,1,3,Athletics,1,0,1,2,Boxing,0,1,0,1
BEL,1952,Cycling,2,1,0,3,Rowing,0,1,0,1,Athletics,0,0,0,0
BEL,1956,Sailing,0,1,0,1,Wrestling,0,1,0,1,Athletics,0,0,0,0
BEL,1960,Cycling,0,1,1,2,Athletics,0,1,0,1,Sailing,0,0,1,1
BEL,1964,Cycling,1,0,1,2,Athletics,1,0,0,1,Canoeing,0,0,0,0
BEL,1968,Weightlifting,0,1,0,1,Cycling,0,0,1,1,Athletics,0,0,0,0
BEL,1972,Athletics,0,2,0,2,Archery,0,0,0,0,Canoeing,0,0,0,0
BEL,1976,Athletics,0,2,1,3,Cycling,0,1,0,1,Equestrianism,0,0,2,2
BEL,1980,Judo,1,0,0,1,Archery,0,0,0,0,Athletics,0,0,0,0
BEL,1984,Cycling,1,0,0,1,Rowing,0,1,1,2,Swimming,0,0,1,1
BEL,1988,Judo,0,0,1,1,Shooting,0,0,1,1,Archery,0,0,0,0
BEL,1992,Rowing,0,1,0,1,Cycling,0,0,1,1,Judo,0,0,1,1
BEL,1996,Judo,1,1,2,4,Swimming,1,0,0,1,Sailing,0,1,0,1
BEL,2000,Cycling,0,2,0,2,Judo,0,0,2,2,Tennis,0,0,1,1
BEL,2004,Tennis,1,0,0,1,Cycling,0,0,1,1,Judo,0,0,1,1
BEL,2008,Athletics,1,1,0,2,Beach Volleyball,0,0,0,0,Canoeing,0,0,0,0
BEL,2012,Shooting,0,1,0,1,Judo,0,0,1,1,Sailing,0,0,1,1
BEL,2016,Cycling,1,0,1,2,Athletics,1,0,0,1,Hockey,0,1,0,1
BEL,2020,Athletics,1,0,1,2,Artistic Gymnastics,1,0,0,1,Hockey,1,0,0,1
BEL,2024,Cycling Road,2,0,1,3,Athletics,1,1,1,3,Taekwondo,0,0,1,1
BEN,1972,Athletics,0,0,0,0,Boxing,0,0,0,0,NULL,0,0,0,0
BEN,1980,Athletics,0,0,0,0,Boxing,0,0,0,0,NULL,0,0,0,0
BEN,1984,Boxing,0,0,0,0,NULL,0,0,0,0,NULL,0,0,0,0
BEN,1988,Athletics,0,0,0,0,Judo,0,0,0,0,NULL,0,0,0,0
BEN,1992,Athletics,0,0,0,0,Cycling,0,0,0,0,NULL,0,0,0,0
BEN,1996,Athletics,0,0,0,0,NULL,0,0,0,0,NULL,0,0,0,0
BEN,2000,Athletics,0,0,0,0,Taekwondo,0,0,0,0,Tennis,0,0,0,0
BEN,2004,Athletics,0,0,0,0,Swimming,0,0,0,0,NULL,0,0,0,0
